plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,efl_url,enrollment_url
26885,Autopay Texas 36,DIRECT ENERGY,ONCOR,FIXED,36,17.8,16.900000000000002,16.400000000000002,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00160133869C.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26874,Autopay Texas 24,DIRECT ENERGY,ONCOR,FIXED,24,18.0,17.1,16.6,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 24 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $135 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00160133830C.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26875,Autopay Texas 24,DIRECT ENERGY,ONCOR,FIXED,24,18.0,17.1,16.6,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00160133831C.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
24988,Simple Switch 6,CONSTELLATION NEWENERGY INC,ONCOR,FIXED,6,12.8,12.4,12.2,0.0,50.0,26,False,False,Esta oferta es solo para clientes nuevos que se inscriban a través del sitio Power to Choose. ¡Vea nuestras otras excelentes tarifas disponibles! https://www.constellation.com/,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4906391,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html?UTM_source=powertochoose.org&UTM_medium=referral
26808,Reliant Power on 36 Plan,RELIANT,ONCOR,FIXED,36,17.4,16.5,16.0,0.0,395.0,24,False,False,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/defl/R1F00180021169A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
26342,Choose 15,SPARK ENERGY LLC,ONCOR,FIXED,15,14.7,14.299999999999999,14.099999999999998,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26336,Choose 12,SPARK ENERGY LLC,ONCOR,FIXED,12,14.6,14.2,14.000000000000002,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148468&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26338,Choose 15,SPARK ENERGY LLC,ONCOR,FIXED,15,14.7,14.299999999999999,14.099999999999998,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26333,Choose 12,SPARK ENERGY LLC,ONCOR,FIXED,12,14.6,14.2,14.000000000000002,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148468&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
26266,Smart Simple 12,CIRRO ENERGY,ONCOR,FIXED,12,15.9,15.4,15.2,0.0,150.0,24,False,False,"Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes",https://www.cirroenergy.com/defl/M1F00175410780B.pdf,https://www.cirroenergy.com/espanol?txtPromocode=WA198B&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
26267,Saver 12,Discount Power,ONCOR,FIXED,12,15.8,15.299999999999999,15.1,0.0,150.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario:  WQ4131.,https://www.discountpowertx.com/defl/M1F00175410934B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
26147,Gexa Eco Choice 12,GEXA ENERGY,ONCOR,FIXED,12,13.600000000000001,13.200000000000001,13.0,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI12&tdspcode=ONCOR_ELEC,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice12&ul=1000&tdsp=ONCOR_ELEC
26148,Gexa Eco Choice 12,GEXA ENERGY,ONCOR,FIXED,12,13.600000000000001,13.200000000000001,13.0,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHI12&tdspcode=ONCOR_ELEC,https://www.gexaenergy.com/P2CSP/
26106,Pollution Free e-Plus 12 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,12,18.099999999999998,17.2,16.7,0.0,150.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Solo para nuevos clientes. Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplicables. Ve la página de confirmación de pedido para detalles.,https://signup.greenmountain.com/defl/G1F00172600848B.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
26127,Frontier Power Saver 6,FRONTIER UTILITIES,ONCOR,FIXED,6,11.5,11.1,10.9,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR06&tdspcode=ONCOR_ELEC,https://newenroll.frontierutilities.com/?refid=PTCFPS06&ul=1000&tdsp=ONCOR_ELEC
26128,Frontier Power Saver 6,FRONTIER UTILITIES,ONCOR,FIXED,6,11.5,11.1,10.9,0.0,150.0,30,False,False,Esta oferta se aplica solo a nuevos clientes que se inscriben a traves de Poder de Escoger.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVR06&tdspcode=ONCOR_ELEC,https://newenroll.frontierutilities.com/?refid=PTCFPS06&ul=1000&tdsp=ONCOR_ELEC
26031,Autopay Texas 18,DIRECT ENERGY,ONCOR,FIXED,18,18.4,17.5,17.0,0.0,180.0,24,False,False,"Lock in a fixed Texas energy rate for 18 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $180 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00160133878C.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
26032,Autopay Texas 18,DIRECT ENERGY,ONCOR,FIXED,18,18.4,17.5,17.0,0.0,180.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $180. Se aplican los términos y condiciones. .",https://documents.directenergy.com/dynamic/efl/D1F00160133879C.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
24982,Chariot Freedom,CHARIOT ENERGY,ONCOR,VARIABLE,0,16.400000000000002,15.9,15.7,0.0,0.0,100,False,False,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com//Home/EFl?productId=41596,https://signup.chariotenergy.com//Home/index?ProductCode=RN01000002&Promo=GqAtunAVIGY=
25238,Reliant Power On 12 Plan,RELIANT,ONCOR,FIXED,12,17.4,16.5,16.0,0.0,150.0,24,False,False,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/defl/R1F00180021344A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
25773,Reliant Power On Flex plan,RELIANT,ONCOR,VARIABLE,0,20.3,19.400000000000002,18.9,0.0,0.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,https://www.reliant.com/defl/R1F00180021320A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
24663,Sustainable Days Bundle - 3,JUST ENERGY,ONCOR,FIXED,3,11.799999999999999,11.0,10.6,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=0HhNUr0LaLs=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24684,Basics PTC - 60,JUST ENERGY,ONCOR,FIXED,60,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!",https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=1pgisBt1Zfg=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
24811,Reliant Power On 12 Plan,RELIANT,ONCOR,FIXED,12,17.4,16.5,16.0,0.0,150.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,https://www.reliant.com/defl/R1F00180021346A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
24636,Sustainable Days Bundle - 3,JUST ENERGY,ONCOR,FIXED,3,11.799999999999999,11.0,10.6,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=0HhNUr0LaLs=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24534,Pollution Free e-Plus 24 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,24,18.099999999999998,17.2,16.7,0.0,295.0,100,False,False,Sign up for 100% Pollution Free Electricity today! For new customers only. This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00172600799B.pdf,https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
24348,Basics PTC - 36,TARA ENERGY,ONCOR,FIXED,36,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=ZLQfjOoVTQc=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
24338,Basics PTC - 36,AMIGO ENERGY,ONCOR,FIXED,36,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=BfnIuuEZljQ=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
24339,Basics PTC - 36,AMIGO ENERGY,ONCOR,FIXED,36,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=BfnIuuEZljQ=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
23963,Sustainable Living Bundle - 3,JUST ENERGY,ONCOR,FIXED,3,11.899999999999999,11.0,10.6,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0821!",https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=M+o7fT9Oo/s=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
22779,Basics PTC - 60,AMIGO ENERGY,ONCOR,FIXED,60,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=eicUqR30J0Y=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22774,Basics PTC - 60,AMIGO ENERGY,ONCOR,FIXED,60,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=eicUqR30J0Y=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22769,Basics PTC - 36,TARA ENERGY,ONCOR,FIXED,36,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=ZLQfjOoVTQc=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22159,Sustainable Home Bundle - 3,TARA ENERGY,ONCOR,FIXED,3,11.899999999999999,11.0,10.6,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0880 to enroll!,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=AXEW2DZ1EjY=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
22764,Basics PTC - 60,TARA ENERGY,ONCOR,FIXED,60,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=zMA4Cd/qvUU=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22165,Basics PTC - 60,TARA ENERGY,ONCOR,FIXED,60,16.3,15.9,15.7,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=zMA4Cd/qvUU=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22020,Pollution Free e-Plus Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,VARIABLE,0,18.4,17.5,17.0,0.0,0.0,100,False,False,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00177006924A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM
22021,Pollution Free e-Plus Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,VARIABLE,0,18.4,17.5,17.0,0.0,0.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.,https://signup.greenmountain.com/defl/G1F00177006925A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM_ES
22141,Sustainable Lifestyle - 3,AMIGO ENERGY,ONCOR,FIXED,3,11.899999999999999,11.0,10.6,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0839 to enroll!,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=/QJYi7R2WGU=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
22154,Sustainable Home Bundle - 3,TARA ENERGY,ONCOR,FIXED,3,11.899999999999999,11.0,10.6,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0880!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=AXEW2DZ1EjY=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
22146,Sustainable Lifestyle - 3,AMIGO ENERGY,ONCOR,FIXED,3,11.899999999999999,11.0,10.6,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0839!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=/QJYi7R2WGU=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
21842,Champ Saver-6,CHAMPION ENERGY SERVICES LLC,ONCOR,FIXED,6,15.4,15.0,14.799999999999999,0.0,150.0,26,False,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2401&state=TX&language=ES,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose
21839,Champ Saver-6,CHAMPION ENERGY SERVICES LLC,ONCOR,FIXED,6,15.4,15.0,14.799999999999999,0.0,150.0,26,False,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2401&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose
22010,Pollution Free e-Plus 12 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,12,18.099999999999998,17.2,16.7,0.0,150.0,100,False,False,Sign up for 100% Pollution Free Electricity today! For new customers only. This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00172600847B.pdf,https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
21786,Saver 24,Discount Power,ONCOR,FIXED,24,16.0,15.5,15.299999999999999,0.0,295.0,24,False,False,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4133.",https://www.discountpowertx.com/defl/M1F00175411015B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
21638,Saver 36,Discount Power,ONCOR,FIXED,36,16.1,15.6,15.4,0.0,395.0,24,False,False,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4131.",https://www.discountpowertx.com/defl/M1F00175411063B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
21536,Saver 36,Discount Power,ONCOR,FIXED,36,16.1,15.6,15.4,0.0,395.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4131.,https://www.discountpowertx.com/defl/M1F00175411064B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
21516,Saver 12,Discount Power,ONCOR,FIXED,12,15.8,15.299999999999999,15.1,0.0,150.0,24,False,False,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4133.",https://www.discountpowertx.com/defl/M1F00175410931B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
21299,Saver 24,Discount Power,ONCOR,FIXED,24,16.0,15.5,15.299999999999999,0.0,295.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4133.,https://www.discountpowertx.com/defl/M1F00175411016B.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
19786,Reliant Power On Flex plan,RELIANT,ONCOR,VARIABLE,0,20.3,19.400000000000002,18.9,0.0,0.0,24,False,False,This offer is for new customers only who enroll through Power to Choose.,https://www.reliant.com/defl/R1F00180021318A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
20051,Pollution Free e-Plus 24 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,24,18.099999999999998,17.2,16.7,0.0,295.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Solo para nuevos clientes. Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplicables. Ve la página de confirmación de pedido para detalles.,https://signup.greenmountain.com/defl/G1F00172600800B.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
