plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,efl_url,enrollment_url
35975,Texas Instant 12,Texans Choice Power LLC,CENTERPOINT,FIXED,12,30.0,15.0,14.499999999999998,0.0,200.0,35,False,False,,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153825&type=EFL_TIEREDPRICING&title=153825_EFL_TIEREDPRICING&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC
35986,Choose 6,Texans Choice Power LLC,CENTERPOINT,FIXED,6,13.4,12.9,12.6,0.0,100.0,35,False,False,,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153836&type=EFL&title=153836_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC
36003,Think Simple With Smart Thermostat 5,Think Energy,CENTERPOINT,FIXED,5,12.4,12.4,12.4,0.0,200.0,25,False,False,"Connected Thermostat Required, see EFL and Terms of Service for Details",https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=en&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=5&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/
36011,Free Nights 12,Texans Choice Power LLC,CENTERPOINT,FIXED,12,17.09,16.6,16.36,0.0,100.0,35,False,True,,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153861&type=EFL_TIMEOFUSE&title=153861_EFL_TIMEOFUSE&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC
13191,Champ Saver-16,CHAMPION ENERGY SERVICES LLC,LPL,FIXED,16,16.2,16.2,16.2,0.0,250.0,26,False,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN6171&state=TX&language=EN,http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE
16429,Lone Star Classic 12,AMBIT ENERGY,LPL,FIXED,12,19.6,18.6,18.099999999999998,0.0,199.0,3,False,False,A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://shopping.ambitenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=LPAMLSCLSC12AA&tdsp=LUBBOCK&lang=en&custClass=Residential,http://www.ambitenergy.com
17285,Sustainable Living Bundle - 3,JUST ENERGY,LPL,FIXED,3,12.4,12.0,11.799999999999999,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0821 to enroll!,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=ggQMSqEiKnw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
24626,Basics PTC - 36,AMIGO ENERGY,LPL,FIXED,36,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=S8UvhovVo/k=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
24341,Basics PTC - 36,TARA ENERGY,LPL,FIXED,36,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=px8nNPR0SyU=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22780,Basics PTC - 60,AMIGO ENERGY,LPL,FIXED,60,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=m5Pl9EKkr2Q=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22160,Sustainable Home Bundle - 3,TARA ENERGY,LPL,FIXED,3,12.4,12.0,11.799999999999999,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0880 to enroll!,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=oTy5Xge4DTw=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
22765,Basics PTC - 60,TARA ENERGY,LPL,FIXED,60,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=TDM6BY8yYXg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
22142,Sustainable Lifestyle - 3,AMIGO ENERGY,LPL,FIXED,3,12.4,12.0,11.799999999999999,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0839 to enroll!,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=6/PVLHlu0G0=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST
33717,Simple Value 12,TXU ENERGY,LPL,FIXED,12,20.0,19.0,18.5,0.0,150.0,3,False,False,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://residential.txu.com/Handlers/PDFGenerator.ashx?comProdId=LPXSIMVL1212AR&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=LUBBOCK,https://www.txu.com/ptc/simplevalue12
33607,Basics PTC - 24,JUST ENERGY,LPL,FIXED,24,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!",https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=kJlJrIjrmJI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=,https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
33472,TrueClassic 3,AP GAS & ELECTRIC (TX) LLC,LPL,FIXED,3,12.7,12.7,12.7,0.0,150.0,6,False,False,Lock in a straightforward fixed rate plan that gives you price security for the next 3 months. Flexible. Affordable. Energy. That's APG&E!,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T3_NEW,https://www.apge.com/enroll#/offer?offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T3_NEW&deploymentName=TX%20State%20Rate%20Board
33357,TrueClassic 36,AP GAS & ELECTRIC (TX) LLC,LPL,FIXED,36,15.7,15.7,15.7,0.0,350.0,6,False,False,Lock in a straightforward fixed rate plan that gives you price security for the next 36 months. Flexible. Affordable. Energy. That's APG&E!,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T36_NEW,https://www.apge.com/enroll#/offer?offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T36_NEW&deploymentName=TX%20State%20Rate%20Board
33432,Saver 24,Discount Power,LPL,FIXED,24,19.3,19.3,19.3,0.0,295.0,24,False,False,,https://www.discountpowertx.com/defl/M1F00164229577A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0011&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
33434,Saver 36,Discount Power,LPL,FIXED,36,19.2,19.2,19.2,0.0,395.0,24,False,False,,https://www.discountpowertx.com/defl/M1F00164229721A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0011&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
33190,Pollution Free e-Plus 36 Choice,GREEN MOUNTAIN ENERGY COMPANY,LPL,FIXED,36,19.5,19.5,19.5,0.0,395.0,20,False,False,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00175867792A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM
33090,Daisy 3,BKV Energy,LPL,FIXED,3,12.4,12.4,12.4,0.0,0.0,29,False,False,"Voted #1 Electricity Provider in Lubbock 2025! Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",https://enroll.bkvenergy.com/Home/EFL?productCode=RN00002431&term=3,https://enroll.bkvenergy.com/?promo=PTCALL0001
33095,Daisy 3,BKV Energy,LPL,FIXED,0,12.4,12.4,12.4,0.0,0.0,29,False,False,Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00002431&term=3,https://enroll.bkvenergy.com/?promo=PTCALL0001
33239,SoFed Better Rate - 18,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,18,15.299999999999999,14.799999999999999,14.6,0.0,249.0,6,False,False,,https://bit.ly/3NlhUOV,https://southernfederal.com
33329,Gexa Eco Choice Plus 6,GEXA ENERGY,LPL,FIXED,6,13.3,12.8,12.6,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHIPLS6&tdspcode=LPL,https://newenroll.gexaenergy.com/?refid=PTC_LPL&ul=1000&tdsp=LPL
33177,Autopay Texas 36,DIRECT ENERGY,LPL,FIXED,36,18.9,18.9,18.9,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 12 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $150 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00175867772A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0011&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
33184,Reliant Power on 24 Plan,RELIANT,LPL,FIXED,24,18.8,18.8,18.8,0.0,295.0,24,False,False,This offer is for new customers only who enroll through Power to Choose.,https://www.reliant.com/defl/R1F00175429627A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0011&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
33185,Reliant Power on 36 Plan,RELIANT,LPL,FIXED,36,18.8,18.8,18.8,0.0,395.0,24,False,False,This offer is for new customers only who enroll through Power to Choose.,https://www.reliant.com/defl/R1F00175429679A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0011&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
33200,Smart Simple 24,CIRRO ENERGY,LPL,FIXED,24,18.5,18.5,18.5,0.0,295.0,24,False,False,,https://www.cirroenergy.com/defl/M1F00171858176A.pdf,https://www.cirroenergy.com/lp/ptcZipCodeSearch?tdsp_code=D0011&promo_code=WA198B&txtPromocode=WA198B&fromLP=ptc&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
33202,Smart Simple 36,CIRRO ENERGY,LPL,FIXED,36,18.7,18.7,18.7,0.0,395.0,24,False,False,,https://www.cirroenergy.com/defl/M1F00171858186A.pdf,https://www.cirroenergy.com/lp/ptcZipCodeSearch?tdsp_code=D0011&promo_code=WA198B&txtPromocode=WA198B&fromLP=ptc&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
32889,Daisy 6,BKV Energy,LPL,FIXED,6,11.799999999999999,11.799999999999999,11.799999999999999,0.0,0.0,29,False,False,"Voted #1 Electricity Provider in Lubbock 2025! Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",https://enroll.bkvenergy.com/Home/EFL?productCode=RN00001964&promo=&term=6,https://enroll.bkvenergy.com/?promo=PTCALL0001
32898,Frontier Power Saver 12,FRONTIER UTILITIES,LPL,FIXED,12,14.499999999999998,14.499999999999998,14.499999999999998,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR12&tdspcode=LPL,https://newenroll.frontierutilities.com/?refid=PTC_LPL&ul=1000&tdsp=LPL
32900,Frontier Power Saver 6,FRONTIER UTILITIES,LPL,FIXED,6,12.3,12.3,12.3,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR06&tdspcode=LPL,https://newenroll.frontierutilities.com/?refid=PTC_LPL&ul=1000&tdsp=LPL
32902,Gexa Eco Choice 12,GEXA ENERGY,LPL,FIXED,12,14.7,14.7,14.7,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI12&tdspcode=LPL,https://newenroll.gexaenergy.com/?refid=PTC_LPL&ul=1000&tdsp=LPL
32904,Gexa Eco Choice Plus 12,GEXA ENERGY,LPL,FIXED,12,15.2,14.7,14.499999999999998,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHIPLS12&tdspcode=LPL,https://newenroll.gexaenergy.com/?refid=PTC_LPL&ul=1000&tdsp=LPL
32905,Pollution Free e-Plus 12 Choice,GREEN MOUNTAIN ENERGY COMPANY,LPL,FIXED,12,19.900000000000002,19.900000000000002,19.900000000000002,0.0,150.0,100,False,False,Sign up for 100% Pollution Free Electricity today! For new customers only. This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/defl/G1F00175867808A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
32909,Pollution Free e-Plus Choice,GREEN MOUNTAIN ENERGY COMPANY,LPL,FIXED,0,19.5,19.5,19.5,0.0,0.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.,https://signup.greenmountain.com/defl/G1F00164255456A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM
32910,Reliant Power On 12 Plan,RELIANT,LPL,FIXED,12,18.9,18.9,18.9,0.0,150.0,24,False,False,This offer is for new customers only who enroll through Power to Choose.,https://www.reliant.com/defl/R1F00176368501A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0011&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_
32914,Autopay Texas 12,DIRECT ENERGY,LPL,FIXED,12,18.2,18.2,18.2,0.0,150.0,24,False,False,"Lock in a fixed Texas energy rate for 12 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $150 early termination fee. Terms and conditions apply.",https://documents.directenergy.com/dynamic/efl/D1F00175867788A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0011&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose
32915,Smart Simple 12,CIRRO ENERGY,LPL,FIXED,12,18.2,18.2,18.2,0.0,150.0,24,False,False,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/defl/M1F00171858172A.pdf,https://www.cirroenergy.com/lp/ptcZipCodeSearch?tdsp_code=D0011&promo_code=WA198B&txtPromocode=WA198B&fromLP=ptc&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
32921,Saver 12,Discount Power,LPL,FIXED,12,19.400000000000002,19.400000000000002,19.400000000000002,0.0,150.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4131.,https://www.discountpowertx.com/defl/M1F00164229568A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0011&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None
32928,TrueClassic 12,AP GAS & ELECTRIC (TX) LLC,LPL,FIXED,12,15.299999999999999,15.299999999999999,15.299999999999999,0.0,200.0,6,False,False,Welcome Lubbock Customers! Lock in a straightforward fixed rate plan that gives you price security for 12 months. Flexible. Affordable. Energy. That's APG&E!,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_LPL_NA_NA_RES_FPR_SD0_T12_NEW,https://www.apge.com/enroll#/offer?offerCode=TXSRB12_LPL_NA_NA_RES_FPR_SD0_T12_NEW&deploymentName=TX%20State%20Rate%20Board
32930,12 Month GREEN Usage Bill Credit,CONSTELLATION NEWENERGY INC,LPL,FIXED,12,21.2,17.7,18.7,0.0,150.0,100,False,False,,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4906275,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html?UTM_source=powertochoose.org&UTM_medium=referral
32931,TrueClassic 24,AP GAS & ELECTRIC (TX) LLC,LPL,FIXED,24,15.299999999999999,15.299999999999999,15.299999999999999,0.0,250.0,6,False,False,Welcome Lubbock Customers! Lock in a straightforward fixed rate plan that gives you price security for 24 months. Flexible. Affordable. Energy. That's APG&E!,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T24_NEW,https://www.apge.com/enroll#/offer?offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T24_NEW&deploymentName=TX%20State%20Rate%20Board
32933,TrueClassic 6,AP GAS & ELECTRIC (TX) LLC,LPL,FIXED,6,13.200000000000001,13.200000000000001,13.200000000000001,0.0,150.0,6,False,False,Welcome Lubbock Customers! Lock in a straightforward fixed rate plan that gives you price security for 6 months. Flexible. Affordable. Energy. That's APG&E!,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T6_NEW,https://www.apge.com/enroll#/offer?offerCode=SRBTX_LPL_NA_NA_RES_FPR_SD0_T6_NEW&deploymentName=TX%20State%20Rate%20Board
32936,Champ Saver-24,CHAMPION ENERGY SERVICES LLC,LPL,FIXED,24,16.6,16.6,16.6,0.0,250.0,26,False,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN6179&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose
32937,Champ Saver-12,CHAMPION ENERGY SERVICES LLC,LPL,FIXED,12,16.5,16.5,16.5,0.0,150.0,26,False,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN6174&state=TX&language=ES,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose
32949,Octo Green 12,Octopus Energy,LPL,FIXED,12,19.1,19.1,19.1,0.0,150.0,100,False,False,"An energy plan that combines technology and green energy! Sign up and connect your qualifying smart device (thermostat or electric vehicle (EV)) to our Intelligent Octopus feature through our App for a lower Octopus Energy Charge. If no qualifying smart device is connected then the default Octopus Energy Charge shall apply. Please review to the Electricity Facts Label for additional details. More information on Intelligent Octopus terms and conditions can be found at https://assets.octopusenergy.com/x/e71b875d6d/intelligent-octopus-en.pdf. Interested in qualifying for the discounted rate, call one of our Energy Specials at (833) 628-6888! Qualifying smart thermostats include: Amazon, Honeywell, ecobee and Sensi. Qualifying EVs include: BMW, Tesla, Audi, Mini Cooper, Volkswagen, Porsche, Ford, and Jaguar.",https://octopusenergy.com/efl?id=340&service-provider=lpl&load-zone=LZ_WEST&lang=en,https://octopusenergy.com/affiliate/ptc
32953,SoFed Better Rate 36,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,36,16.2,15.7,15.5,0.0,249.0,6,False,False,,https://bit.ly/49r0QQb,
32955,SoFed Better Rate - 6,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,6,13.600000000000001,13.100000000000001,12.9,0.0,249.0,6,False,False,New and returning customers only.,https://bit.ly/4pfXuEg,https://southernfederal.com/
32956,SoFed Better Rate 12,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,12,15.5,15.0,14.799999999999999,0.0,249.0,6,False,False,,https://bit.ly/474n2P1,https://southernfederal.com
32963,SoFed Mejor Tarifa – 18,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,18,15.299999999999999,14.799999999999999,14.6,0.0,249.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/4sguSxp,https://southernfederal.com/
32964,SoFed Mejor Tarifa – 36,SOUTHERN FEDERAL POWER LLC,LPL,FIXED,36,16.2,15.7,15.5,0.0,249.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/3MVFuBJ,https://southernfederal.com/
32969,Free Weekends-12,CHAMPION ENERGY SERVICES LLC,LPL,FIXED,12,16.5,16.5,16.5,0.0,150.0,26,False,True,Free power from 12 midnight Friday night to 11:59 PM Sunday night. No monthly fee or minimum usage requirement. Indexed Solar Buyback Included.,https://docs.championenergyservices.com/ExternalDocs?planname=PN6176&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose
33065,Embrace Green 12 - New Customer Special,CleanSky Energy,LPL,FIXED,12,13.700000000000001,13.700000000000001,13.700000000000001,0.0,150.0,100,False,False,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=555554,https://signup.cleanskyenergy.com/rates?utility_id=121&promocode=PTCHOOSETX
33067,Embrace Green 24 - New Customer Special,CleanSky Energy,LPL,FIXED,24,15.8,15.8,15.8,0.0,225.0,100,False,False,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=532312,https://signup.cleanskyenergy.com/rates?utility_id=121&promocode=PTCHOOSETX
31968,Basics PTC - 24,AMIGO ENERGY,LPL,FIXED,24,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FmU1axfKZP4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
31960,Basics PTC - 60,JUST ENERGY,LPL,FIXED,60,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!",https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=ffiZbWf+Qi8=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=,https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
31941,True Value 36,TRUE POWER,LPL,FIXED,36,15.7,15.7,15.7,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/LP&L/771,https://truepower.com/partner/ptc/
31928,Straight Forward 12,Abundance Energy,LPL,FIXED,12,15.9,15.4,15.1,0.0,150.0,25,False,False,Go to Abundance Energy website to see all plans and term lengths.,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=9889,https://join.abundanceenergy.com/?promoCode=PTC
31978,Basics PTC - 24,TARA ENERGY,LPL,FIXED,24,17.9,17.9,17.9,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=9go1u2iCjqo=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT
